date,venue,race_no,race_id,candidate_rank,buy,trifecta_prob_approx,trifecta_odds,stake_yen,trifecta_return_yen,trifecta_profit_yen,loss_amount_yen,expected_profit_yen,actual_trifecta,actual_trifecta_odds,race_status,decided_at,source_url,is_selected,is_hit,actual_return_yen,actual_profit_yen
2026-06-29,伊東,1,013720260629,4,1-2-6,0.0393252629876962,77.0,100,7700,7600,100,203,1-2-3,,3,1782733796,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/1,True,False,0,-100
2026-06-29,伊東,1,013720260629,8,2-1-6,0.0393252629876962,75.8,100,7580,7480,100,198,1-2-3,,3,1782733796,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/1,True,False,0,-100
2026-06-29,伊東,2,023720260629,1,6-3-1,0.0654804650233253,3046.7,100,304670,304570,100,19850,1-2-6,,3,1782735284,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/2,True,False,0,-100
2026-06-29,伊東,2,023720260629,2,6-3-2,0.0654804650233253,5390.3,100,539030,538930,100,35196,1-2-6,,3,1782735284,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/2,True,False,0,-100
2026-06-29,伊東,2,023720260629,3,6-3-4,0.0654804650233253,6006.4,100,600640,600540,100,39230,1-2-6,,3,1782735284,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/2,True,False,0,-100
2026-06-29,伊東,2,023720260629,4,6-3-5,0.0654804650233253,7508.0,100,750800,750700,100,49063,1-2-6,,3,1782735284,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/2,True,False,0,-100
2026-06-29,伊東,2,023720260629,5,6-1-3,0.038879671006601,1766.5,100,176650,176550,100,6768,1-2-6,,3,1782735284,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/2,True,False,0,-100
2026-06-29,伊東,2,023720260629,6,6-2-3,0.038879671006601,3091.5,100,309150,309050,100,11920,1-2-6,,3,1782735284,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/2,True,False,0,-100
2026-06-29,伊東,2,023720260629,7,6-4-3,0.038879671006601,7786.0,100,778600,778500,100,30172,1-2-6,,3,1782735284,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/2,True,False,0,-100
2026-06-29,伊東,2,023720260629,8,6-5-3,0.038879671006601,6006.4,100,600640,600540,100,23253,1-2-6,,3,1782735284,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/2,True,False,0,-100
2026-06-29,伊東,3,033720260629,1,4-2-3,0.0410044069303691,288.1,100,28810,28710,100,1081,6-1-2,,3,1782736742,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/3,True,False,0,-100
2026-06-29,伊東,3,033720260629,2,4-2-6,0.0410044069303691,809.0,100,80900,80800,100,3217,6-1-2,,3,1782736742,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/3,True,False,0,-100
2026-06-29,伊東,3,033720260629,3,4-3-2,0.0410044069303691,149.8,100,14980,14880,100,514,6-1-2,,3,1782736742,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/3,True,False,0,-100
2026-06-29,伊東,3,033720260629,4,4-3-6,0.0410044069303691,441.3,100,44130,44030,100,1710,6-1-2,,3,1782736742,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/3,True,False,0,-100
2026-06-29,伊東,3,033720260629,5,4-6-2,0.0410044069303691,1820.4,100,182040,181940,100,7364,6-1-2,,3,1782736742,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/3,True,False,0,-100
2026-06-29,伊東,3,033720260629,6,4-6-3,0.0410044069303691,1797.9,100,179790,179690,100,7272,6-1-2,,3,1782736742,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/3,True,False,0,-100
2026-06-29,伊東,3,033720260629,7,2-4-3,0.0270939700815741,212.9,100,21290,21190,100,477,6-1-2,,3,1782736742,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/3,True,False,0,-100
2026-06-29,伊東,3,033720260629,8,2-4-6,0.0270939700815741,457.9,100,45790,45690,100,1141,6-1-2,,3,1782736742,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/3,True,False,0,-100
2026-06-29,伊東,4,043720260629,1,2-3-4,0.0429812854754454,320.4,100,32040,31940,100,1277,3-4-5,,3,1782738152,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/4,True,False,0,-100
2026-06-29,伊東,4,043720260629,2,2-4-3,0.0429812854754454,337.5,100,33750,33650,100,1351,3-4-5,,3,1782738152,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/4,True,False,0,-100
2026-06-29,伊東,4,043720260629,3,3-2-4,0.0409232726769984,242.1,100,24210,24110,100,891,3-4-5,,3,1782738152,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/4,True,False,0,-100
2026-06-29,伊東,4,043720260629,4,4-2-3,0.0409232726769984,321.1,100,32110,32010,100,1214,3-4-5,,3,1782738152,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/4,True,False,0,-100
2026-06-29,伊東,4,043720260629,5,3-4-2,0.0380830864047995,119.6,100,11960,11860,100,355,3-4-5,,3,1782738152,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/4,True,False,0,-100
2026-06-29,伊東,4,043720260629,6,4-3-2,0.0380830864047995,156.7,100,15670,15570,100,497,3-4-5,,3,1782738152,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/4,True,False,0,-100
2026-06-29,伊東,4,043720260629,7,2-3-1,0.0115023781016675,190.5,100,19050,18950,100,119,3-4-5,,3,1782738152,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/4,True,False,0,-100
2026-06-29,伊東,4,043720260629,8,2-3-5,0.0115023781016675,379.2,100,37920,37820,100,336,3-4-5,,3,1782738152,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/4,True,False,0,-100
2026-06-29,伊東,5,053720260629,1,1-7-3,0.1034384089161433,221.4,100,22140,22040,100,2190,6-2-1,,3,1782739682,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/5,True,False,0,-100
2026-06-29,伊東,5,053720260629,2,7-1-3,0.0931559402876253,121.5,100,12150,12050,100,1032,6-2-1,,3,1782739682,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/5,True,False,0,-100
2026-06-29,伊東,5,053720260629,3,1-3-7,0.0607803857277152,154.7,100,15470,15370,100,840,6-2-1,,3,1782739682,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/5,True,False,0,-100
2026-06-29,伊東,5,053720260629,4,7-3-1,0.0479444448051125,168.4,100,16840,16740,100,707,6-2-1,,3,1782739682,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/5,True,False,0,-100
2026-06-29,伊東,5,053720260629,5,3-1-7,0.0424558910343504,174.7,100,17470,17370,100,642,6-2-1,,3,1782739682,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/5,True,False,0,-100
2026-06-29,伊東,5,053720260629,6,3-7-1,0.0371863951396827,298.2,100,29820,29720,100,1009,6-2-1,,3,1782739682,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/5,True,False,0,-100
2026-06-29,伊東,5,053720260629,7,1-7-2,0.0276815287497179,178.3,100,17830,17730,100,394,6-2-1,,3,1782739682,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/5,True,False,0,-100
2026-06-29,伊東,5,053720260629,8,1-7-4,0.0276815287497179,237.9,100,23790,23690,100,559,6-2-1,,3,1782739682,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/5,True,False,0,-100
2026-06-29,伊東,6,063720260629,6,1-3-2,0.0201465201465201,93.8,100,9380,9280,100,89,1-2-5,,3,1782741442,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/6,True,False,0,-100
2026-06-29,伊東,6,063720260629,7,1-3-4,0.0201465201465201,280.5,100,28050,27950,100,465,1-2-5,,3,1782741442,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/6,True,False,0,-100
2026-06-29,伊東,6,063720260629,8,1-3-5,0.0201465201465201,70.9,100,7090,6990,100,43,1-2-5,,3,1782741442,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/6,True,False,0,-100
2026-06-29,伊東,7,073720260629,1,1-3-2,0.0437974494763829,24.2,100,2420,2320,100,6,1-3-4,,3,1782742841,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/7,True,False,0,-100
2026-06-29,伊東,7,073720260629,3,1-3-5,0.0437974494763829,58.4,100,5840,5740,100,156,1-3-4,,3,1782742841,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/7,True,False,0,-100
2026-06-29,伊東,7,073720260629,4,1-3-6,0.0437974494763829,100.3,100,10030,9930,100,339,1-3-4,,3,1782742841,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/7,True,False,0,-100
2026-06-29,伊東,7,073720260629,5,1-3-7,0.0437974494763829,312.2,100,31220,31120,100,1267,1-3-4,,3,1782742841,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/7,True,False,0,-100
2026-06-29,伊東,7,073720260629,7,1-4-3,0.0283048829629203,51.7,100,5170,5070,100,46,1-3-4,,3,1782742841,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/7,True,False,0,-100
2026-06-29,伊東,7,073720260629,8,1-5-3,0.0283048829629203,175.7,100,17570,17470,100,397,1-3-4,,3,1782742841,https://www.winticket.jp/keirin/ito/racecard/2026062837/2/7,True,False,0,-100
2026-06-29,佐世保,1,018520260629,1,5-2-1,0.0477371074284272,147.4,100,14740,14640,100,604,2-6-3,,3,1782734652,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/1,True,False,0,-100
2026-06-29,佐世保,1,018520260629,2,5-2-3,0.0477371074284272,113.7,100,11370,11270,100,443,2-6-3,,3,1782734652,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/1,True,False,0,-100
2026-06-29,佐世保,1,018520260629,3,5-2-4,0.0477371074284272,151.5,100,15150,15050,100,623,2-6-3,,3,1782734652,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/1,True,False,0,-100
2026-06-29,佐世保,1,018520260629,4,5-2-6,0.0477371074284272,279.1,100,27910,27810,100,1232,2-6-3,,3,1782734652,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/1,True,False,0,-100
2026-06-29,佐世保,1,018520260629,5,5-2-7,0.0477371074284272,446.2,100,44620,44520,100,2030,2-6-3,,3,1782734652,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/1,True,False,0,-100
2026-06-29,佐世保,1,018520260629,6,5-1-2,0.0308509571882399,167.7,100,16770,16670,100,417,2-6-3,,3,1782734652,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/1,True,False,0,-100
2026-06-29,佐世保,1,018520260629,7,5-3-2,0.0308509571882399,81.5,100,8150,8050,100,151,2-6-3,,3,1782734652,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/1,True,False,0,-100
2026-06-29,佐世保,1,018520260629,8,5-4-2,0.0308509571882399,106.9,100,10690,10590,100,230,2-6-3,,3,1782734652,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/1,True,False,0,-100
2026-06-29,佐世保,2,028520260629,1,7-1-2,0.0127925570577118,130.0,100,13000,12900,100,66,2-5-6,,3,1782736212,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/2,True,False,0,-100
2026-06-29,佐世保,2,028520260629,2,7-1-3,0.0127925570577118,480.4,100,48040,47940,100,515,2-5-6,,3,1782736212,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/2,True,False,0,-100
2026-06-29,佐世保,2,028520260629,3,7-1-4,0.0127925570577118,353.5,100,35350,35250,100,352,2-5-6,,3,1782736212,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/2,True,False,0,-100
2026-06-29,佐世保,2,028520260629,4,7-1-5,0.0127925570577118,330.0,100,33000,32900,100,322,2-5-6,,3,1782736212,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/2,True,False,0,-100
2026-06-29,佐世保,2,028520260629,5,7-1-6,0.0127925570577118,596.1,100,59610,59510,100,663,2-5-6,,3,1782736212,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/2,True,False,0,-100
2026-06-29,佐世保,2,028520260629,6,7-2-1,0.0127925570577118,86.3,100,8630,8530,100,10,2-5-6,,3,1782736212,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/2,True,False,0,-100
2026-06-29,佐世保,2,028520260629,7,7-2-3,0.0127925570577118,134.0,100,13400,13300,100,71,2-5-6,,3,1782736212,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/2,True,False,0,-100
2026-06-29,佐世保,2,028520260629,8,7-2-4,0.0127925570577118,110.7,100,11070,10970,100,42,2-5-6,,3,1782736212,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/2,True,False,0,-100
2026-06-29,佐世保,3,038520260629,1,2-1-4,0.130580811140714,43.4,100,4340,4240,100,467,3-1-6,,3,1782737432,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/3,True,False,0,-100
2026-06-29,佐世保,3,038520260629,2,1-2-4,0.0899369888529664,27.4,100,2740,2640,100,146,3-1-6,,3,1782737432,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/3,True,False,0,-100
2026-06-29,佐世保,3,038520260629,3,2-4-1,0.0767292551474259,110.1,100,11010,10910,100,745,3-1-6,,3,1782737432,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/3,True,False,0,-100
2026-06-29,佐世保,3,038520260629,4,4-2-1,0.0432729029490314,201.6,100,20160,20060,100,772,3-1-6,,3,1782737432,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/3,True,False,0,-100
2026-06-29,佐世保,3,038520260629,6,2-1-5,0.0349452057086797,65.1,100,6510,6410,100,127,3-1-6,,3,1782737432,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/3,True,False,0,-100
2026-06-29,佐世保,3,038520260629,7,2-1-6,0.0349452057086797,45.3,100,4530,4430,100,58,3-1-6,,3,1782737432,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/3,True,False,0,-100
2026-06-29,佐世保,3,038520260629,8,2-1-7,0.0349452057086797,202.9,100,20290,20190,100,609,3-1-6,,3,1782737432,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/3,True,False,0,-100
2026-06-29,佐世保,4,048520260629,1,1-4-3,0.1228096181508714,75.3,100,7530,7430,100,825,3-1-2,,3,1782738782,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/4,True,False,0,-100
2026-06-29,佐世保,4,048520260629,2,4-1-3,0.0916139461406986,306.4,100,30640,30540,100,2707,3-1-2,,3,1782738782,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/4,True,False,0,-100
2026-06-29,佐世保,4,048520260629,3,1-3-4,0.0721629039009554,35.3,100,3530,3430,100,155,3-1-2,,3,1782738782,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/4,True,False,0,-100
2026-06-29,佐世保,4,048520260629,4,3-1-4,0.0434259610249805,73.4,100,7340,7240,100,219,3-1-2,,3,1782738782,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/4,True,False,0,-100
2026-06-29,佐世保,4,048520260629,5,4-3-1,0.0374576892332377,523.8,100,52380,52280,100,1862,3-1-2,,3,1782738782,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/4,True,False,0,-100
2026-06-29,佐世保,4,048520260629,6,1-4-2,0.0328655284937843,84.0,100,8400,8300,100,176,3-1-2,,3,1782738782,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/4,True,False,0,-100
2026-06-29,佐世保,4,048520260629,7,1-4-5,0.0328655284937843,119.3,100,11930,11830,100,292,3-1-2,,3,1782738782,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/4,True,False,0,-100
2026-06-29,佐世保,4,048520260629,8,1-4-6,0.0328655284937843,39.6,100,3960,3860,100,30,3-1-2,,3,1782738782,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/4,True,False,0,-100
2026-06-29,佐世保,5,058520260629,1,2-1-3,0.1034384089161433,24.0,100,2400,2300,100,148,3-2-5,,3,1782740392,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/5,True,False,0,-100
2026-06-29,佐世保,5,058520260629,2,1-2-3,0.0931559402876253,14.7,100,1470,1370,100,37,3-2-5,,3,1782740392,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/5,True,False,0,-100
2026-06-29,佐世保,5,058520260629,7,2-1-4,0.0276815287497179,96.3,100,9630,9530,100,167,3-2-5,,3,1782740392,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/5,True,False,0,-100
2026-06-29,佐世保,5,058520260629,8,2-1-5,0.0276815287497179,102.5,100,10250,10150,100,184,3-2-5,,3,1782740392,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/5,True,False,0,-100
2026-06-29,佐世保,6,068520260629,1,2-1-3,0.0490474263257228,72.9,100,7290,7190,100,258,1-3-2,,3,1782742092,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/6,True,False,0,-100
2026-06-29,佐世保,6,068520260629,2,2-1-5,0.0490474263257228,59.5,100,5950,5850,100,192,1-3-2,,3,1782742092,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/6,True,False,0,-100
2026-06-29,佐世保,6,068520260629,3,2-1-6,0.0490474263257228,223.2,100,22320,22220,100,995,1-3-2,,3,1782742092,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/6,True,False,0,-100
2026-06-29,佐世保,6,068520260629,4,1-2-3,0.0422654160055913,31.5,100,3150,3050,100,33,1-3-2,,3,1782742092,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/6,True,False,0,-100
2026-06-29,佐世保,6,068520260629,5,1-2-5,0.0422654160055913,32.8,100,3280,3180,100,39,1-3-2,,3,1782742092,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/6,True,False,0,-100
2026-06-29,佐世保,6,068520260629,6,1-2-6,0.0422654160055913,89.8,100,8980,8880,100,280,1-3-2,,3,1782742092,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/6,True,False,0,-100
2026-06-29,佐世保,6,068520260629,7,2-3-1,0.0315970323841859,115.3,100,11530,11430,100,264,1-3-2,,3,1782742092,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/6,True,False,0,-100
2026-06-29,佐世保,6,068520260629,8,2-5-1,0.0315970323841859,40.8,100,4080,3980,100,29,1-3-2,,3,1782742092,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/6,True,False,0,-100
2026-06-29,佐世保,7,078520260629,1,2-6-1,0.1781718680272385,12.1,100,1210,1110,100,116,2-1-6,,3,1782743632,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/7,True,False,0,-100
2026-06-29,佐世保,7,078520260629,3,6-2-1,0.1177128592444213,49.5,100,4950,4850,100,483,2-1-6,,3,1782743632,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/7,True,False,0,-100
2026-06-29,佐世保,7,078520260629,5,6-1-2,0.055194297498553,82.9,100,8290,8190,100,358,2-1-6,,3,1782743632,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/7,True,False,0,-100
2026-06-29,佐世保,7,078520260629,6,1-6-2,0.0524095573255527,55.8,100,5580,5480,100,192,2-1-6,,3,1782743632,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/7,True,False,0,-100
2026-06-29,佐世保,7,078520260629,7,2-6-3,0.0194369310575169,57.9,100,5790,5690,100,13,2-1-6,,3,1782743632,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/7,True,False,0,-100
2026-06-29,佐世保,7,078520260629,8,2-6-4,0.0194369310575169,88.4,100,8840,8740,100,72,2-1-6,,3,1782743632,https://www.winticket.jp/keirin/sasebo/racecard/2026062885/2/7,True,False,0,-100
2026-06-29,取手,1,012320260629,1,1-3-4,0.0166647520001294,255.1,100,25510,25410,100,325,3-5-7,,3,1782698951,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/1,True,False,0,-100
2026-06-29,取手,1,012320260629,2,1-3-6,0.0166647520001294,491.3,100,49130,49030,100,719,3-5-7,,3,1782698951,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/1,True,False,0,-100
2026-06-29,取手,1,012320260629,3,1-3-7,0.0166647520001294,120.5,100,12050,11950,100,101,3-5-7,,3,1782698951,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/1,True,False,0,-100
2026-06-29,取手,1,012320260629,4,1-4-3,0.0166647520001294,523.1,100,52310,52210,100,772,3-5-7,,3,1782698951,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/1,True,False,0,-100
2026-06-29,取手,1,012320260629,5,1-4-6,0.0166647520001294,1834.1,100,183410,183310,100,2956,3-5-7,,3,1782698951,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/1,True,False,0,-100
2026-06-29,取手,1,012320260629,6,1-4-7,0.0166647520001294,799.0,100,79900,79800,100,1232,3-5-7,,3,1782698951,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/1,True,False,0,-100
2026-06-29,取手,1,012320260629,7,1-6-3,0.0166647520001294,1286.0,100,128600,128500,100,2043,3-5-7,,3,1782698951,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/1,True,False,0,-100
2026-06-29,取手,1,012320260629,8,1-6-4,0.0166647520001294,2759.0,100,275900,275800,100,4498,3-5-7,,3,1782698951,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/1,True,False,0,-100
2026-06-29,取手,2,022320260629,1,2-3-4,0.0166647520001294,70.0,100,7000,6900,100,17,2-5-4,,3,1782700625,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/2,True,False,0,-100
2026-06-29,取手,2,022320260629,2,2-3-6,0.0166647520001294,93.1,100,9310,9210,100,55,2-5-4,,3,1782700625,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/2,True,False,0,-100
2026-06-29,取手,2,022320260629,3,2-3-7,0.0166647520001294,68.8,100,6880,6780,100,15,2-5-4,,3,1782700625,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/2,True,False,0,-100
2026-06-29,取手,2,022320260629,5,2-4-6,0.0166647520001294,102.3,100,10230,10130,100,70,2-5-4,,3,1782700625,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/2,True,False,0,-100
2026-06-29,取手,2,022320260629,7,2-6-3,0.0166647520001294,77.1,100,7710,7610,100,28,2-5-4,,3,1782700625,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/2,True,False,0,-100
2026-06-29,取手,2,022320260629,8,2-6-4,0.0166647520001294,179.9,100,17990,17890,100,200,2-5-4,,3,1782700625,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/2,True,False,0,-100
2026-06-29,取手,3,032320260629,1,1-3-4,0.0659580399429198,872.7,100,87270,87170,100,5656,2-5-4,,3,1782702300,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/3,True,False,0,-100
2026-06-29,取手,3,032320260629,2,1-3-5,0.0659580399429198,478.2,100,47820,47720,100,3054,2-5-4,,3,1782702300,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/3,True,False,0,-100
2026-06-29,取手,3,032320260629,3,1-3-7,0.0659580399429198,1307.3,100,130730,130630,100,8523,2-5-4,,3,1782702300,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/3,True,False,0,-100
2026-06-29,取手,3,032320260629,4,3-1-4,0.0659580399429198,1001.1,100,100110,100010,100,6503,2-5-4,,3,1782702300,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/3,True,False,0,-100
2026-06-29,取手,3,032320260629,5,3-1-5,0.0659580399429198,391.2,100,39120,39020,100,2480,2-5-4,,3,1782702300,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/3,True,False,0,-100
2026-06-29,取手,3,032320260629,6,3-1-7,0.0659580399429198,874.9,100,87490,87390,100,5671,2-5-4,,3,1782702300,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/3,True,False,0,-100
2026-06-29,取手,3,032320260629,7,1-4-3,0.0344936975479291,835.5,100,83550,83450,100,2782,2-5-4,,3,1782702300,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/3,True,False,0,-100
2026-06-29,取手,3,032320260629,8,1-5-3,0.0344936975479291,169.4,100,16940,16840,100,484,2-5-4,,3,1782702300,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/3,True,False,0,-100
2026-06-29,取手,4,042320260629,1,2-1-4,0.0336366491254179,910.0,100,91000,90900,100,2961,3-8-7,,3,1782704174,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/4,True,False,0,-100
2026-06-29,取手,4,042320260629,2,2-1-5,0.0336366491254179,1072.3,100,107230,107130,100,3507,3-8-7,,3,1782704174,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/4,True,False,0,-100
2026-06-29,取手,4,042320260629,3,2-4-1,0.0336366491254179,723.4,100,72340,72240,100,2333,3-8-7,,3,1782704174,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/4,True,False,0,-100
2026-06-29,取手,4,042320260629,4,2-4-5,0.0336366491254179,911.7,100,91170,91070,100,2967,3-8-7,,3,1782704174,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/4,True,False,0,-100
2026-06-29,取手,4,042320260629,5,2-5-1,0.0336366491254179,708.6,100,70860,70760,100,2283,3-8-7,,3,1782704174,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/4,True,False,0,-100
2026-06-29,取手,4,042320260629,6,2-5-4,0.0336366491254179,812.7,100,81270,81170,100,2634,3-8-7,,3,1782704174,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/4,True,False,0,-100
2026-06-29,取手,4,042320260629,7,1-2-4,0.0227327257896171,1060.6,100,106060,105960,100,2311,3-8-7,,3,1782704174,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/4,True,False,0,-100
2026-06-29,取手,4,042320260629,8,1-2-5,0.0227327257896171,1383.1,100,138310,138210,100,3044,3-8-7,,3,1782704174,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/4,True,False,0,-100
2026-06-29,取手,5,052320260629,1,1-2-3,0.0094351214101245,130.0,100,13000,12900,100,23,1-8-2,,3,1782705916,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/5,True,False,0,-100
2026-06-29,取手,5,052320260629,2,1-2-5,0.0094351214101245,151.5,100,15150,15050,100,43,1-8-2,,3,1782705916,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/5,True,False,0,-100
2026-06-29,取手,5,052320260629,3,1-2-8,0.0094351214101245,191.9,100,19190,19090,100,81,1-8-2,,3,1782705916,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/5,True,False,0,-100
2026-06-29,取手,5,052320260629,4,1-3-2,0.0094351214101245,140.7,100,14070,13970,100,33,1-8-2,,3,1782705916,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/5,True,False,0,-100
2026-06-29,取手,5,052320260629,5,1-3-5,0.0094351214101245,150.7,100,15070,14970,100,42,1-8-2,,3,1782705916,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/5,True,False,0,-100
2026-06-29,取手,5,052320260629,6,1-3-8,0.0094351214101245,427.9,100,42790,42690,100,304,1-8-2,,3,1782705916,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/5,True,False,0,-100
2026-06-29,取手,5,052320260629,7,1-5-2,0.0094351214101245,156.2,100,15620,15520,100,47,1-8-2,,3,1782705916,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/5,True,False,0,-100
2026-06-29,取手,5,052320260629,8,1-5-3,0.0094351214101245,144.1,100,14410,14310,100,36,1-8-2,,3,1782705916,https://www.winticket.jp/keirin/toride/racecard/2026062723/3/5,True,False,0,-100
