date,venue,race_no,race_id,candidate_rank,buy,trifecta_prob_approx,trifecta_odds,expected_profit_100yen,is_selected
2026-06-30,取手,7,072320260630,11,4-3-1,0.007784074201538227,85.3,-34,False
2026-06-30,取手,7,072320260630,12,5-3-1,0.007784074201538227,776.8,505,False
2026-06-30,取手,7,072320260630,13,1-4-5,0.007464924387399649,945.6,606,False
2026-06-30,取手,7,072320260630,14,1-5-4,0.007464924387399649,1160.3,766,False
2026-06-30,取手,7,072320260630,15,4-1-5,0.007353987349735632,551.2,305,False
2026-06-30,取手,7,072320260630,16,5-1-4,0.007353987349735632,1048.7,671,False
2026-06-30,取手,7,072320260630,17,3-4-5,0.007293843110472743,145.5,6,False
2026-06-30,取手,7,072320260630,18,3-5-4,0.007293843110472743,420.1,206,False
2026-06-30,取手,7,072320260630,19,4-5-1,0.0072196956246901286,613.7,343,False
2026-06-30,取手,7,072320260630,20,5-4-1,0.0072196956246901286,1026.7,641,False
2026-06-30,取手,7,072320260630,21,4-3-5,0.00720868890899664,118.6,-15,False
2026-06-30,取手,7,072320260630,22,5-3-4,0.00720868890899664,640.1,361,False
2026-06-30,取手,7,072320260630,23,4-5-3,0.007105274472540033,366.6,160,False
2026-06-30,取手,7,072320260630,24,5-4-3,0.007105274472540033,501.0,256,False
2026-06-30,取手,7,072320260630,25,1-3-7,0.00627975427600092,383.7,141,False
2026-06-30,取手,7,072320260630,26,3-1-7,0.00625950872625511,343.3,115,False
2026-06-30,取手,7,072320260630,27,1-7-3,0.0058862529131688355,230.4,36,False
2026-06-30,取手,7,072320260630,28,3-7-1,0.005845101818415481,161.2,-6,False
2026-06-30,取手,7,072320260630,29,1-4-7,0.005822868477971647,301.5,76,False
2026-06-30,取手,7,072320260630,30,1-5-7,0.005822868477971647,599.6,249,False
2026-06-30,取手,7,072320260630,31,4-1-7,0.005736334208348806,182.4,5,False
2026-06-30,取手,7,072320260630,32,5-1-7,0.005736334208348806,478.4,174,False
2026-06-30,取手,7,072320260630,33,3-4-7,0.005689419869132377,53.5,-70,False
2026-06-30,取手,7,072320260630,34,3-5-7,0.005689419869132377,356.5,103,False
2026-06-30,取手,7,072320260630,35,4-3-7,0.0056229969973375865,29.4,-83,False
2026-06-30,取手,7,072320260630,36,5-3-7,0.0056229969973375865,423.5,138,False
2026-06-30,取手,7,072320260630,37,7-1-3,0.005570629311118709,54.7,-70,False
2026-06-30,取手,7,072320260630,38,7-3-1,0.00554957625685627,53.4,-70,False
2026-06-30,取手,7,072320260630,39,1-7-4,0.005538934947280791,209.9,16,False
2026-06-30,取手,7,072320260630,40,1-7-5,0.005538934947280791,340.0,88,False
2026-06-30,取手,7,072320260630,41,3-7-4,0.005413042008520586,89.3,-52,False
2026-06-30,取手,7,072320260630,42,3-7-5,0.005413042008520586,208.2,13,False
2026-06-30,取手,7,072320260630,43,4-7-1,0.005361750817786043,51.5,-72,False
2026-06-30,取手,7,072320260630,44,5-7-1,0.005361750817786043,283.0,52,False
2026-06-30,取手,7,072320260630,45,4-7-3,0.005276775253994304,29.7,-84,False
2026-06-30,取手,7,072320260630,46,5-7-3,0.005276775253994304,291.4,54,False
2026-06-30,取手,7,072320260630,47,7-1-4,0.00524193469510492,57.4,-70,False
2026-06-30,取手,7,072320260630,48,7-1-5,0.00524193469510492,87.5,-54,False
2026-06-30,取手,7,072320260630,49,4-5-7,0.005215305734277505,359.3,87,False
2026-06-30,取手,7,072320260630,50,5-4-7,0.005215305734277505,554.2,189,False
2026-06-30,取手,7,072320260630,51,7-4-1,0.005150797816360318,34.0,-82,False
2026-06-30,取手,7,072320260630,52,7-5-1,0.005150797816360318,106.3,-45,False
2026-06-30,取手,7,072320260630,53,7-3-4,0.0051393611849852834,37.4,-81,False
2026-06-30,取手,7,072320260630,54,7-3-5,0.0051393611849852834,89.8,-54,False
2026-06-30,取手,7,072320260630,55,7-4-3,0.005069165535544402,20.3,-90,False
2026-06-30,取手,7,072320260630,56,7-5-3,0.005069165535544402,100.6,-49,False
2026-06-30,取手,7,072320260630,57,4-7-5,0.004965419477288637,123.3,-39,False
2026-06-30,取手,7,072320260630,58,5-7-4,0.004965419477288637,383.9,91,False
2026-06-30,取手,7,072320260630,59,7-4-5,0.0047700597566173375,86.4,-59,False
2026-06-30,取手,7,072320260630,60,7-5-4,0.0047700597566173375,143.0,-32,False
2026-06-30,取手,8,082320260630,1,1-2-9,0.017219618095625406,102.9,77,False
2026-06-30,取手,8,082320260630,2,1-9-2,0.017219618095625406,27.9,-52,False
2026-06-30,取手,8,082320260630,3,2-1-9,0.016885715533189332,313.1,429,False
2026-06-30,取手,8,082320260630,4,9-1-2,0.016885715533189332,44.3,-25,False
2026-06-30,取手,8,082320260630,5,2-9-1,0.016453217919144836,436.0,617,False
2026-06-30,取手,8,082320260630,6,9-2-1,0.016453217919144836,257.4,324,False
2026-06-30,取手,8,082320260630,7,1-2-5,0.009777298422235821,232.5,127,False
2026-06-30,取手,8,082320260630,8,1-2-7,0.009777298422235821,132.5,30,False
2026-06-30,取手,8,082320260630,9,1-9-5,0.009777298422235821,14.1,-86,False
2026-06-30,取手,8,082320260630,10,1-9-7,0.009777298422235821,11.0,-89,False
2026-06-30,取手,8,082320260630,11,2-1-5,0.009587708561487626,568.4,445,False
2026-06-30,取手,8,082320260630,12,2-1-7,0.009587708561487626,280.3,169,False
2026-06-30,取手,8,082320260630,13,9-1-5,0.009587708561487626,27.0,-74,False
2026-06-30,取手,8,082320260630,14,9-1-7,0.009587708561487626,18.8,-82,False
2026-06-30,取手,8,082320260630,15,2-9-5,0.008651581878464484,1183.9,924,False
2026-06-30,取手,8,082320260630,16,2-9-7,0.008651581878464484,643.5,457,False
2026-06-30,取手,8,082320260630,17,9-2-5,0.008651581878464484,564.0,388,False
2026-06-30,取手,8,082320260630,18,9-2-7,0.008651581878464484,288.6,150,False
2026-06-30,取手,8,082320260630,19,1-5-2,0.00855903795651685,158.2,35,False
2026-06-30,取手,8,082320260630,20,1-5-9,0.00855903795651685,39.9,-66,False
2026-06-30,取手,8,082320260630,21,1-7-2,0.00855903795651685,89.3,-24,False
2026-06-30,取手,8,082320260630,22,1-7-9,0.00855903795651685,38.3,-67,False
2026-06-30,取手,8,082320260630,23,2-5-1,0.008204280957484999,781.2,541,False
2026-06-30,取手,8,082320260630,24,2-7-1,0.008204280957484999,198.1,63,False
2026-06-30,取手,8,082320260630,25,9-5-1,0.008204280957484999,116.9,-4,False
2026-06-30,取手,8,082320260630,26,9-7-1,0.008204280957484999,87.8,-28,False
2026-06-30,取手,8,082320260630,27,2-5-9,0.007597834708824749,1122.0,752,False
2026-06-30,取手,8,082320260630,28,2-7-9,0.007597834708824749,376.7,186,False
2026-06-30,取手,8,082320260630,29,9-5-2,0.007597834708824749,438.4,233,False
2026-06-30,取手,8,082320260630,30,9-7-2,0.007597834708824749,251.5,91,False
2026-06-30,取手,8,082320260630,31,5-1-2,0.007595557350592507,238.2,81,False
2026-06-30,取手,8,082320260630,32,5-1-9,0.007595557350592507,65.6,-50,False
2026-06-30,取手,8,082320260630,33,7-1-2,0.007595557350592507,167.4,27,False
2026-06-30,取手,8,082320260630,34,7-1-9,0.007595557350592507,88.0,-33,False
2026-06-30,取手,8,082320260630,35,5-2-1,0.0074247060797717375,491.2,265,False
2026-06-30,取手,8,082320260630,36,5-9-1,0.0074247060797717375,129.2,-4,False
2026-06-30,取手,8,082320260630,37,7-2-1,0.0074247060797717375,123.1,-9,False
2026-06-30,取手,8,082320260630,38,7-9-1,0.0074247060797717375,120.4,-11,False
2026-06-30,取手,8,082320260630,39,5-2-9,0.00687588465680784,830.0,471,False
2026-06-30,取手,8,082320260630,40,5-9-2,0.00687588465680784,667.7,359,False
2026-06-30,取手,8,082320260630,41,7-2-9,0.00687588465680784,247.1,70,False
2026-06-30,取手,8,082320260630,42,7-9-2,0.00687588465680784,332.9,129,False
2026-06-30,取手,8,082320260630,43,1-5-7,0.004859821387639745,84.0,-59,False
2026-06-30,取手,8,082320260630,44,1-7-5,0.004859821387639745,84.2,-59,False
2026-06-30,取手,8,082320260630,45,2-5-7,0.004314050224486279,462.9,100,False
2026-06-30,取手,8,082320260630,46,2-7-5,0.004314050224486279,365.4,58,False
2026-06-30,取手,8,082320260630,47,9-5-7,0.004314050224486279,288.7,25,False
2026-06-30,取手,8,082320260630,48,9-7-5,0.004314050224486279,269.8,16,False
2026-06-30,取手,8,082320260630,49,5-1-7,0.004312757140578883,102.2,-56,False
2026-06-30,取手,8,082320260630,50,7-1-5,0.004312757140578883,188.7,-19,False
2026-06-30,取手,8,082320260630,51,5-2-7,0.003904127015660223,323.9,26,False
2026-06-30,取手,8,082320260630,52,5-9-7,0.003904127015660223,343.7,34,False
2026-06-30,取手,8,082320260630,53,7-2-5,0.003904127015660223,210.3,-18,False
2026-06-30,取手,8,082320260630,54,7-9-5,0.003904127015660223,380.8,49,False
2026-06-30,取手,8,082320260630,55,5-7-1,0.003758026859022079,193.7,-27,False
2026-06-30,取手,8,082320260630,56,7-5-1,0.003758026859022079,274.8,3,False
2026-06-30,取手,8,082320260630,57,5-7-2,0.0034802400178804227,315.1,10,False
2026-06-30,取手,8,082320260630,58,5-7-9,0.0034802400178804227,383.2,33,False
2026-06-30,取手,8,082320260630,59,7-5-2,0.0034802400178804227,387.3,35,False
2026-06-30,取手,8,082320260630,60,7-5-9,0.0034802400178804227,445.6,55,False
2026-06-30,取手,9,092320260630,1,1-3-6,0.0072826441259709555,2464.6,1695,False
2026-06-30,取手,9,092320260630,2,1-6-3,0.0072826441259709555,2876.5,1995,False
2026-06-30,取手,9,092320260630,3,3-1-6,0.0072826441259709555,2030.8,1379,False
2026-06-30,取手,9,092320260630,4,3-6-1,0.0072826441259709555,2229.1,1523,False
2026-06-30,取手,9,092320260630,5,6-1-3,0.0072826441259709555,3281.0,2289,False
2026-06-30,取手,9,092320260630,6,6-3-1,0.0072826441259709555,2598.8,1793,False
2026-06-30,取手,9,092320260630,7,1-3-9,0.004451191655941502,1807.1,704,False
2026-06-30,取手,9,092320260630,8,1-6-9,0.004451191655941502,2505.8,1015,False
2026-06-30,取手,9,092320260630,9,3-1-9,0.004451191655941502,1656.0,637,False
2026-06-30,取手,9,092320260630,10,3-6-9,0.004451191655941502,1735.4,672,False
2026-06-30,取手,9,092320260630,11,6-1-9,0.004451191655941502,3008.4,1239,False
2026-06-30,取手,9,092320260630,12,6-3-9,0.004451191655941502,2375.4,957,False
2026-06-30,取手,9,092320260630,13,1-3-2,0.004329837150918406,955.3,314,False
2026-06-30,取手,9,092320260630,14,1-6-2,0.004329837150918406,1541.7,568,False
2026-06-30,取手,9,092320260630,15,3-1-2,0.004329837150918406,899.6,290,False
2026-06-30,取手,9,092320260630,16,3-6-2,0.004329837150918406,1249.9,441,False
2026-06-30,取手,9,092320260630,17,6-1-2,0.004329837150918406,1653.4,616,False
2026-06-30,取手,9,092320260630,18,6-3-2,0.004329837150918406,1564.7,577,False
2026-06-30,取手,9,092320260630,19,1-9-3,0.004075990698081939,1446.2,489,False
2026-06-30,取手,9,092320260630,20,1-9-6,0.004075990698081939,1999.9,715,False
2026-06-30,取手,9,092320260630,21,3-9-1,0.004075990698081939,2054.6,737,False
2026-06-30,取手,9,092320260630,22,3-9-6,0.004075990698081939,2074.9,746,False
2026-06-30,取手,9,092320260630,23,6-9-1,0.004075990698081939,2876.5,1072,False
2026-06-30,取手,9,092320260630,24,6-9-3,0.004075990698081939,2785.0,1035,False
2026-06-30,取手,9,092320260630,25,1-2-3,0.003950593051791179,556.1,120,False
2026-06-30,取手,9,092320260630,26,1-2-6,0.003950593051791179,824.1,226,False
2026-06-30,取手,9,092320260630,27,3-2-1,0.003950593051791179,614.0,143,False
2026-06-30,取手,9,092320260630,28,3-2-6,0.003950593051791179,721.1,185,False
2026-06-30,取手,9,092320260630,29,6-2-1,0.003950593051791179,951.9,276,False
2026-06-30,取手,9,092320260630,30,6-2-3,0.003950593051791179,1033.4,308,False
2026-06-30,取手,9,092320260630,31,9-1-3,0.003793632650541642,1915.9,627,False
2026-06-30,取手,9,092320260630,32,9-1-6,0.003793632650541642,2233.9,747,False
2026-06-30,取手,9,092320260630,33,9-3-1,0.003793632650541642,2099.8,697,False
2026-06-30,取手,9,092320260630,34,9-3-6,0.003793632650541642,2333.2,785,False
2026-06-30,取手,9,092320260630,35,9-6-1,0.003793632650541642,2592.4,883,False
2026-06-30,取手,9,092320260630,36,9-6-3,0.003793632650541642,2348.8,791,False
2026-06-30,取手,9,092320260630,37,2-1-3,0.0036660371851959107,340.7,25,False
2026-06-30,取手,9,092320260630,38,2-1-6,0.0036660371851959107,315.3,16,False
2026-06-30,取手,9,092320260630,39,2-3-1,0.0036660371851959107,398.3,46,False
2026-06-30,取手,9,092320260630,40,2-3-6,0.0036660371851959107,318.6,17,False
2026-06-30,取手,9,092320260630,41,2-6-1,0.0036660371851959107,310.4,14,False
2026-06-30,取手,9,092320260630,42,2-6-3,0.0036660371851959107,297.9,9,False
2026-06-30,取手,9,092320260630,43,1-9-2,0.0024233472961305885,366.3,-11,False
2026-06-30,取手,9,092320260630,44,3-9-2,0.0024233472961305885,661.5,60,False
2026-06-30,取手,9,092320260630,45,6-9-2,0.0024233472961305885,978.5,137,False
2026-06-30,取手,9,092320260630,46,1-2-9,0.002414623936578649,191.5,-54,False
2026-06-30,取手,9,092320260630,47,3-2-9,0.002414623936578649,320.0,-23,False
2026-06-30,取手,9,092320260630,48,6-2-9,0.002414623936578649,522.3,26,False
2026-06-30,取手,9,092320260630,49,9-1-2,0.0022554736031485407,360.1,-19,False
2026-06-30,取手,9,092320260630,50,9-3-2,0.0022554736031485407,668.3,51,False
2026-06-30,取手,9,092320260630,51,9-6-2,0.0022554736031485407,696.7,57,False
2026-06-30,取手,9,092320260630,52,2-1-9,0.0022407018449414734,97.0,-78,False
2026-06-30,取手,9,092320260630,53,2-3-9,0.0022407018449414734,152.8,-66,False
2026-06-30,取手,9,092320260630,54,2-6-9,0.0022407018449414734,121.1,-73,False
2026-06-30,取手,9,092320260630,55,9-2-1,0.0020732266758803353,154.7,-68,False
2026-06-30,取手,9,092320260630,56,9-2-3,0.0020732266758803353,233.1,-52,False
2026-06-30,取手,9,092320260630,57,9-2-6,0.0020732266758803353,181.9,-62,False
2026-06-30,取手,9,092320260630,58,2-9-1,0.002067089439065821,41.8,-91,False
2026-06-30,取手,9,092320260630,59,2-9-3,0.002067089439065821,63.0,-87,False
2026-06-30,取手,9,092320260630,60,2-9-6,0.002067089439065821,50.0,-90,False
2026-06-30,取手,10,102320260630,1,7-1-2,0.011139407081156063,270.4,201,False
2026-06-30,取手,10,102320260630,2,7-1-3,0.011139407081156063,510.8,469,False
2026-06-30,取手,10,102320260630,3,7-1-5,0.011139407081156063,426.5,375,False
2026-06-30,取手,10,102320260630,4,1-7-2,0.010161489186311119,447.9,355,False
2026-06-30,取手,10,102320260630,5,1-7-3,0.010161489186311119,935.9,851,False
2026-06-30,取手,10,102320260630,6,1-7-5,0.010161489186311119,660.0,571,False
2026-06-30,取手,10,102320260630,7,7-2-1,0.009786164252658595,168.1,65,False
2026-06-30,取手,10,102320260630,8,7-3-1,0.009786164252658595,461.6,352,False
2026-06-30,取手,10,102320260630,9,7-5-1,0.009786164252658595,462.7,353,False
2026-06-30,取手,10,102320260630,10,2-7-1,0.008148344236086706,178.5,45,False
2026-06-30,取手,10,102320260630,11,3-7-1,0.008148344236086706,954.0,677,False
2026-06-30,取手,10,102320260630,12,5-7-1,0.008148344236086706,500.1,307,False
2026-06-30,取手,10,102320260630,13,1-2-7,0.00803083062362368,518.5,316,False
2026-06-30,取手,10,102320260630,14,1-3-7,0.00803083062362368,1658.5,1232,False
2026-06-30,取手,10,102320260630,15,1-5-7,0.00803083062362368,1004.0,706,False
2026-06-30,取手,10,102320260630,16,2-1-7,0.007330305072776029,341.2,150,False
2026-06-30,取手,10,102320260630,17,3-1-7,0.007330305072776029,1297.3,851,False
2026-06-30,取手,10,102320260630,18,5-1-7,0.007330305072776029,828.4,507,False
2026-06-30,取手,10,102320260630,19,7-2-3,0.005556583646391512,228.2,27,False
2026-06-30,取手,10,102320260630,20,7-2-5,0.005556583646391512,182.4,1,False
2026-06-30,取手,10,102320260630,21,7-3-2,0.005556583646391512,294.7,64,False
2026-06-30,取手,10,102320260630,22,7-3-5,0.005556583646391512,539.2,200,False
2026-06-30,取手,10,102320260630,23,7-5-2,0.005556583646391512,302.0,68,False
2026-06-30,取手,10,102320260630,24,7-5-3,0.005556583646391512,510.8,184,False
2026-06-30,取手,10,102320260630,25,2-7-3,0.004626629510648933,211.2,-2,False
2026-06-30,取手,10,102320260630,26,2-7-5,0.004626629510648933,184.0,-15,False
2026-06-30,取手,10,102320260630,27,3-7-2,0.004626629510648933,659.5,205,False
2026-06-30,取手,10,102320260630,28,3-7-5,0.004626629510648933,1041.2,382,False
2026-06-30,取手,10,102320260630,29,5-7-2,0.004626629510648933,353.3,63,False
2026-06-30,取手,10,102320260630,30,5-7-3,0.004626629510648933,636.5,194,False
2026-06-30,取手,10,102320260630,31,2-3-7,0.0037520938689900077,245.2,-8,False
2026-06-30,取手,10,102320260630,32,2-5-7,0.0037520938689900077,128.2,-52,False
2026-06-30,取手,10,102320260630,33,3-2-7,0.0037520938689900077,770.7,189,False
2026-06-30,取手,10,102320260630,34,3-5-7,0.0037520938689900077,1535.4,476,False
2026-06-30,取手,10,102320260630,35,5-2-7,0.0037520938689900077,256.9,-4,False
2026-06-30,取手,10,102320260630,36,5-3-7,0.0037520938689900077,1241.9,366,False
2026-06-30,取手,10,102320260630,37,1-2-3,0.0032639998266135208,974.1,218,False
2026-06-30,取手,10,102320260630,38,1-2-5,0.0032639998266135208,914.1,198,False
2026-06-30,取手,10,102320260630,39,1-3-2,0.0032639998266135208,1778.6,481,False
2026-06-30,取手,10,102320260630,40,1-3-5,0.0032639998266135208,2890.3,843,False
2026-06-30,取手,10,102320260630,41,1-5-2,0.0032639998266135208,1261.9,312,False
2026-06-30,取手,10,102320260630,42,1-5-3,0.0032639998266135208,2433.9,694,False
2026-06-30,取手,10,102320260630,43,2-1-3,0.0029792826679949577,620.4,85,False
2026-06-30,取手,10,102320260630,44,2-1-5,0.0029792826679949577,551.6,64,False
2026-06-30,取手,10,102320260630,45,3-1-2,0.0029792826679949577,1739.3,418,False
2026-06-30,取手,10,102320260630,46,3-1-5,0.0029792826679949577,2063.4,515,False
2026-06-30,取手,10,102320260630,47,5-1-2,0.0029792826679949577,992.6,196,False
2026-06-30,取手,10,102320260630,48,5-1-3,0.0029792826679949577,1782.6,431,False
2026-06-30,取手,10,102320260630,49,2-3-1,0.0026857649377286306,375.7,1,False
2026-06-30,取手,10,102320260630,50,2-5-1,0.0026857649377286306,212.4,-43,False
2026-06-30,取手,10,102320260630,51,3-2-1,0.0026857649377286306,1101.0,196,False
2026-06-30,取手,10,102320260630,52,3-5-1,0.0026857649377286306,2777.9,646,False
2026-06-30,取手,10,102320260630,53,5-2-1,0.0026857649377286306,415.9,12,False
2026-06-30,取手,10,102320260630,54,5-3-1,0.0026857649377286306,1941.1,421,False
2026-06-30,取手,10,102320260630,55,2-3-5,0.0015249772173995886,324.7,-50,False
2026-06-30,取手,10,102320260630,56,2-5-3,0.0015249772173995886,196.1,-70,False
2026-06-30,取手,10,102320260630,57,3-2-5,0.0015249772173995886,780.7,19,False
2026-06-30,取手,10,102320260630,58,3-5-2,0.0015249772173995886,1297.3,98,False
2026-06-30,取手,10,102320260630,59,5-2-3,0.0015249772173995886,399.2,-39,False
2026-06-30,取手,10,102320260630,60,5-3-2,0.0015249772173995886,959.9,46,False
2026-06-30,取手,11,112320260630,1,4-1-2,0.017812601241167767,165.1,194,False
2026-06-30,取手,11,112320260630,2,1-4-2,0.017787579670786997,95.1,69,False
2026-06-30,取手,11,112320260630,3,4-2-1,0.01738957167362172,106.1,85,False
2026-06-30,取手,11,112320260630,4,1-2-4,0.017332940193321166,21.0,-64,False
2026-06-30,取手,11,112320260630,5,2-4-1,0.017058848719487183,33.6,-43,False
2026-06-30,取手,11,112320260630,6,2-1-4,0.017027212608727946,25.2,-57,False
2026-06-30,取手,11,112320260630,7,4-1-3,0.010113994227051415,990.0,901,False
2026-06-30,取手,11,112320260630,8,4-1-5,0.010113994227051415,751.8,660,False
2026-06-30,取手,11,112320260630,9,1-4-3,0.01009978698045354,400.4,304,False
2026-06-30,取手,11,112320260630,10,1-4-5,0.01009978698045354,357.4,261,False
2026-06-30,取手,11,112320260630,11,4-2-3,0.009193250469744384,239.5,120,False
2026-06-30,取手,11,112320260630,12,4-2-5,0.009193250469744384,263.4,142,False
2026-06-30,取手,11,112320260630,13,1-2-3,0.009114165509383843,26.5,-76,False
2026-06-30,取手,11,112320260630,14,1-2-5,0.009114165509383843,39.2,-64,False
2026-06-30,取手,11,112320260630,15,2-4-3,0.009018408960676934,60.8,-45,False
2026-06-30,取手,11,112320260630,16,2-4-5,0.009018408960676934,85.5,-23,False
2026-06-30,取手,11,112320260630,17,2-1-3,0.00895340502814475,35.0,-69,False
2026-06-30,取手,11,112320260630,18,2-1-5,0.00895340502814475,45.9,-59,False
2026-06-30,取手,11,112320260630,19,4-3-1,0.008671449281147206,1756.3,1423,False
2026-06-30,取手,11,112320260630,20,4-5-1,0.008671449281147206,1131.2,881,False
2026-06-30,取手,11,112320260630,21,1-3-4,0.008645161867363934,395.6,242,False
2026-06-30,取手,11,112320260630,22,1-5-4,0.008645161867363934,349.0,202,False
2026-06-30,取手,11,112320260630,23,4-3-2,0.008073773103354226,946.2,664,False
2026-06-30,取手,11,112320260630,24,4-5-2,0.008073773103354226,861.5,596,False
2026-06-30,取手,11,112320260630,25,1-3-2,0.008006126464908546,110.0,-12,False
2026-06-30,取手,11,112320260630,26,1-5-2,0.008006126464908546,84.7,-32,False
2026-06-30,取手,11,112320260630,27,2-3-4,0.007746024497879924,84.3,-35,False
2026-06-30,取手,11,112320260630,28,2-5-4,0.007746024497879924,170.3,32,False
2026-06-30,取手,11,112320260630,29,3-4-1,0.007712309081745435,1518.8,1071,False
2026-06-30,取手,11,112320260630,30,5-4-1,0.007712309081745435,1178.2,809,False
2026-06-30,取手,11,112320260630,31,2-3-1,0.0077044799784490095,80.9,-38,False
2026-06-30,取手,11,112320260630,32,2-5-1,0.0077044799784490095,101.7,-22,False
2026-06-30,取手,11,112320260630,33,3-1-4,0.0076997452147333665,973.0,649,False
2026-06-30,取手,11,112320260630,34,5-1-4,0.0076997452147333665,768.1,491,False
2026-06-30,取手,11,112320260630,35,3-4-2,0.007180741259056644,859.5,517,False
2026-06-30,取手,11,112320260630,36,5-4-2,0.007180741259056644,931.5,569,False
2026-06-30,取手,11,112320260630,37,3-1-2,0.007130593374942378,264.0,88,False
2026-06-30,取手,11,112320260630,38,5-1-2,0.007130593374942378,187.2,33,False
2026-06-30,取手,11,112320260630,39,3-2-4,0.007022807612326542,281.8,98,False
2026-06-30,取手,11,112320260630,40,5-2-4,0.007022807612326542,498.9,250,False
2026-06-30,取手,11,112320260630,41,3-2-1,0.006985141946875867,189.6,32,False
2026-06-30,取手,11,112320260630,42,5-2-1,0.006985141946875867,200.0,40,False
2026-06-30,取手,11,112320260630,43,4-3-5,0.004584288024655418,3397.0,1457,False
2026-06-30,取手,11,112320260630,44,4-5-3,0.004584288024655418,3260.3,1395,False
2026-06-30,取手,11,112320260630,45,1-3-5,0.004545878266223405,344.8,57,False
2026-06-30,取手,11,112320260630,46,1-5-3,0.004545878266223405,286.8,30,False
2026-06-30,取手,11,112320260630,47,3-4-5,0.004077224581449597,2787.7,1037,False
2026-06-30,取手,11,112320260630,48,5-4-3,0.004077224581449597,2801.5,1042,False
2026-06-30,取手,11,112320260630,49,2-3-5,0.0040730856119046074,156.1,-36,False
2026-06-30,取手,11,112320260630,50,2-5-3,0.0040730856119046074,203.1,-17,False
2026-06-30,取手,11,112320260630,51,3-1-5,0.004048750614982626,788.4,219,False
2026-06-30,取手,11,112320260630,52,5-1-3,0.004048750614982626,678.5,175,False
2026-06-30,取手,11,112320260630,53,3-2-5,0.003692797079168856,316.7,17,False
2026-06-30,取手,11,112320260630,54,5-2-3,0.003692797079168856,412.8,52,False
2026-06-30,取手,11,112320260630,55,3-5-4,0.003563196637941821,2488.1,787,False
2026-06-30,取手,11,112320260630,56,5-3-4,0.003563196637941821,2301.4,720,False
2026-06-30,取手,11,112320260630,57,3-5-1,0.0035440860229416166,1136.8,303,False
2026-06-30,取手,11,112320260630,58,5-3-1,0.0035440860229416166,993.5,252,False
2026-06-30,取手,11,112320260630,59,3-5-2,0.0032998113095362657,718.1,137,False
2026-06-30,取手,11,112320260630,60,5-3-2,0.0032998113095362657,625.8,107,False
2026-06-30,取手,12,122320260630,1,1-9-3,0.011476072224662048,24.3,-72,False
2026-06-30,取手,12,122320260630,2,1-9-5,0.011476072224662048,41.6,-52,False
2026-06-30,取手,12,122320260630,3,1-3-9,0.010630619413897266,37.8,-60,False
2026-06-30,取手,12,122320260630,4,1-5-9,0.010630619413897266,64.2,-32,False
2026-06-30,取手,12,122320260630,5,9-1-3,0.010558238901215168,108.2,14,False
2026-06-30,取手,12,122320260630,6,9-1-5,0.010558238901215168,139.5,47,False
2026-06-30,取手,12,122320260630,7,3-1-9,0.009256317639512445,161.7,50,False
2026-06-30,取手,12,122320260630,8,5-1-9,0.009256317639512445,249.4,131,False
2026-06-30,取手,12,122320260630,9,9-3-1,0.00885854441523962,357.8,217,False
2026-06-30,取手,12,122320260630,10,9-5-1,0.00885854441523962,504.0,346,False
2026-06-30,取手,12,122320260630,11,3-9-1,0.008383856465017176,302.4,154,False
2026-06-30,取手,12,122320260630,12,5-9-1,0.008383856465017176,523.4,339,False
2026-06-30,取手,12,122320260630,13,1-9-2,0.008246046530021253,49.2,-59,False
2026-06-30,取手,12,122320260630,14,1-3-5,0.007738242906697299,54.1,-58,False
2026-06-30,取手,12,122320260630,15,1-5-3,0.007738242906697299,57.2,-56,False
2026-06-30,取手,12,122320260630,16,9-1-2,0.007586544206945737,157.2,19,False
2026-06-30,取手,12,122320260630,17,1-2-9,0.0072370767547909635,94.9,-31,False
2026-06-30,取手,12,122320260630,18,3-1-5,0.006737860845855926,251.1,69,False
2026-06-30,取手,12,122320260630,19,5-1-3,0.006737860845855926,196.5,32,False
2026-06-30,取手,12,122320260630,20,9-2-1,0.006060714392684933,750.8,355,False
2026-06-30,取手,12,122320260630,21,2-1-9,0.006057079695132552,663.5,302,False
2026-06-30,取手,12,122320260630,22,3-5-1,0.005721031373872413,584.3,234,False
2026-06-30,取手,12,122320260630,23,5-3-1,0.005721031373872413,532.0,204,False
2026-06-30,取手,12,122320260630,24,1-3-2,0.005560257013031472,45.3,-75,False
2026-06-30,取手,12,122320260630,25,1-5-2,0.005560257013031472,36.2,-80,False
2026-06-30,取手,12,122320260630,26,2-9-1,0.005513478890007497,1249.1,589,False
2026-06-30,取手,12,122320260630,27,1-2-3,0.0052680145608236225,60.9,-68,False
2026-06-30,取手,12,122320260630,28,1-2-5,0.0052680145608236225,56.3,-70,False
2026-06-30,取手,12,122320260630,29,3-1-2,0.004841439907317462,226.0,9,False
2026-06-30,取手,12,122320260630,30,5-1-2,0.004841439907317462,114.9,-44,False
2026-06-30,取手,12,122320260630,31,9-3-5,0.004658081033697466,1482.3,590,False
2026-06-30,取手,12,122320260630,32,9-5-3,0.004658081033697466,1799.3,738,False
2026-06-30,取手,12,122320260630,33,2-1-3,0.0044090708322118725,479.4,111,False
2026-06-30,取手,12,122320260630,34,2-1-5,0.0044090708322118725,331.6,46,False
2026-06-30,取手,12,122320260630,35,3-9-5,0.0044084762640863315,1468.0,547,False
