bet_type,buy,prob,race_id,odds_used,is_actual,actual_buy,date,venue,race_no,expected_profit_100yen,stake_yen,is_hit,return_yen,profit_yen,bet_label
quinella,4-5,0.11589950804313254,052820260107,82.8,False,1-5,2026-01-07,立川,5,859.6479265971374,300,False,0.0,-300.0,2車複
trifecta,1-2-9,0.06670010854247756,062820260107,143.5,False,8-7-5,2026-01-07,立川,6,857.146557584553,300,False,0.0,-300.0,3連単
trifecta,2-5-3,0.05772190805960714,082820260107,162.7,False,7-2-9,2026-01-07,立川,8,839.1354441298081,300,False,0.0,-300.0,3連単
exacta,4-5,0.10307411201133991,042820260107,90.9,False,2-7,2026-01-07,立川,4,836.9436781830798,300,False,0.0,-300.0,2車単
trifecta,1-9-2,0.05997445472483288,062820260107,153.3,False,8-7-5,2026-01-07,立川,6,819.408390931688,300,False,0.0,-300.0,3連単
trifecta,7-3-1,0.0934125877978266,112820260107,98.4,False,1-7-5,2026-01-07,立川,11,819.1798639306137,300,False,0.0,-300.0,3連単
trio,1-2-9,0.22500725386131198,062820260107,36.4,False,5-7-8,2026-01-07,立川,6,719.0264040551757,300,False,0.0,-300.0,3連複
trifecta,9-8-5,0.02875095444666517,022820260107,283.7,False,2-5-6,2026-01-07,立川,2,715.6645776518909,300,False,0.0,-300.0,3連単
exacta,5-4,0.05793567820971694,052820260107,140.0,False,1-5,2026-01-07,立川,5,711.0994949360371,300,False,0.0,-300.0,2車単
trifecta,1-7-3,0.06361862188398522,092820260107,124.8,False,1-3-4,2026-01-07,立川,9,693.9604011121355,300,False,0.0,-300.0,3連単
trio,1-7-9,0.19218801965203947,092820260107,41.2,False,1-3-4,2026-01-07,立川,9,691.8146409664026,300,False,0.0,-300.0,3連複
exacta,1-8,0.030489357860486278,022820260107,237.7,False,2-5,2026-01-07,立川,2,624.7320363437588,300,False,0.0,-300.0,2車単
exacta,2-5,0.1918412613656267,082820260107,37.7,False,7-2,2026-01-07,立川,8,623.2415553484127,300,False,0.0,-300.0,2車単
trifecta,5-8-9,0.042589720157414634,022820260107,161.5,False,2-5-6,2026-01-07,立川,2,587.8239805422463,200,False,0.0,-200.0,3連単
exacta,8-1,0.03583567206076271,022820260107,182.7,False,2-5,2026-01-07,立川,2,554.7177285501348,200,False,0.0,-200.0,2車単
trifecta,2-5-7,0.057920384150616074,072820260107,105.1,False,3-1-6,2026-01-07,立川,7,508.7432374229749,200,False,0.0,-200.0,3連単
trifecta,2-5-1,0.04011914293279736,072820260107,146.0,False,3-1-6,2026-01-07,立川,7,485.7394868188414,200,False,0.0,-200.0,3連単
trio,5-8-9,0.21126429535890964,022820260107,27.7,False,2-5-6,2026-01-07,立川,2,485.2020981441797,200,False,0.0,-200.0,3連複
exacta,3-2,0.027578458804223247,032820260107,206.8,False,8-3,2026-01-07,立川,3,470.32252807133676,200,False,0.0,-200.0,2車単
quinella_place,4-5,0.2488725934867419,052820260107,22.5,False,1-2|1-5|2-5,2026-01-07,立川,5,459.96333534516924,200,False,0.0,-200.0,ワイド
exacta,3-7,0.07935188354061884,112820260107,67.3,False,1-7,2026-01-07,立川,11,434.03817622836476,200,False,0.0,-200.0,2車単
quinella,1-4,0.12179437434189117,052820260107,40.4,False,1-5,2026-01-07,立川,5,392.04927234124034,200,False,0.0,-200.0,2車複
exacta,2-8,0.06326681167139964,032820260107,77.6,False,8-3,2026-01-07,立川,3,390.9504585700612,200,False,0.0,-200.0,2車単
quinella,5-8,0.20327584211737626,022820260107,23.2,False,2-5,2026-01-07,立川,2,371.5999537123129,200,False,0.0,-200.0,2車複
exacta,7-3,0.15054164568384518,112820260107,31.2,False,1-7,2026-01-07,立川,11,369.68993453359695,200,False,0.0,-200.0,2車単
trio,2-5-7,0.3667944680937389,082820260107,12.6,False,2-7-9,2026-01-07,立川,8,362.161029798111,200,False,0.0,-200.0,3連複
quinella,5-7,0.12425203702813092,042820260107,34.3,False,2-7,2026-01-07,立川,4,326.184487006489,200,False,0.0,-200.0,2車複
exacta,2-5,0.11145813635955777,072820260107,36.6,False,3-1,2026-01-07,立川,7,307.93677907598146,200,False,0.0,-200.0,2車単
quinella,1-2,0.2729923408100219,062820260107,14.6,False,7-8,2026-01-07,立川,6,298.56881758263194,100,False,0.0,-100.0,2車複
quinella_place,1-4,0.2556208862308913,052820260107,15.2,False,1-2|1-5|2-5,2026-01-07,立川,5,288.54374707095474,100,False,0.0,-100.0,ワイド
exacta,2-3,0.06464994118259997,082820260107,59.5,False,7-2,2026-01-07,立川,8,284.66715003646976,100,False,0.0,-100.0,2車単
quinella_place,2-9,0.24489024489579103,062820260107,15.3,False,5-7|5-8|7-8,2026-01-07,立川,6,274.6820746905603,100,False,0.0,-100.0,ワイド
exacta,1-7,0.26813114287756923,092820260107,13.8,False,1-3,2026-01-07,立川,9,270.02097717104556,100,False,0.0,-100.0,2車単
quinella,2-3,0.0577451223497436,032820260107,60.5,False,3-8,2026-01-07,立川,3,249.35799021594875,100,False,0.0,-100.0,2車複
exacta,1-2,0.17653622018823728,062820260107,19.7,False,8-7,2026-01-07,立川,6,247.77635377082743,100,False,0.0,-100.0,2車単
exacta,2-1,0.09645612062178462,062820260107,33.7,False,8-7,2026-01-07,立川,6,225.0571264954142,100,False,0.0,-100.0,2車単
quinella,2-5,0.3498890098882681,082820260107,8.9,False,2-7,2026-01-07,立川,8,211.4012188005586,100,False,0.0,-100.0,2車複
quinella,8-9,0.11339977894078754,022820260107,26.6,False,2-5,2026-01-07,立川,2,201.64341198249485,100,False,0.0,-100.0,2車複
trio,1-2-4,0.08650134965371555,062820260107,34.1,False,5-7-8,2026-01-07,立川,6,194.96960231917004,100,False,0.0,-100.0,3連複
quinella_place,8-9,0.3121856117798266,022820260107,9.4,False,2-5|2-6|5-6,2026-01-07,立川,2,193.454475073037,100,False,0.0,-100.0,ワイド
exacta,5-2,0.1199502329269058,072820260107,22.9,False,3-1,2026-01-07,立川,7,174.68603340261427,100,False,0.0,-100.0,2車単
quinella_place,7-9,0.19253201656322075,092820260107,13.5,False,1-3|1-4|3-4,2026-01-07,立川,9,159.918222360348,100,False,0.0,-100.0,ワイド
quinella_place,2-3,0.142977313224205,032820260107,17.4,False,1-3|1-8|3-8,2026-01-07,立川,3,148.78052501011672,100,False,0.0,-100.0,ワイド
quinella,1-7,0.306330372133713,092820260107,8.1,False,1-3,2026-01-07,立川,9,148.12760142830754,100,False,0.0,-100.0,2車複
quinella,1-9,0.20757309325668027,062820260107,11.3,False,7-8,2026-01-07,立川,6,134.55759538004872,100,False,0.0,-100.0,2車複
quinella,2-3,0.10700024449783505,082820260107,21.7,False,2-7,2026-01-07,立川,8,132.19053056030202,100,False,0.0,-100.0,2車複
quinella_place,5-8,0.41707371511263536,022820260107,5.4,False,2-5|2-6|5-6,2026-01-07,立川,2,125.21980616082308,100,False,0.0,-100.0,ワイド
quinella_place,2-7,0.49021242629802214,082820260107,4.4,True,2-7|2-9|7-9,2026-01-07,立川,8,115.69346757112977,100,True,440.0,340.0,ワイド
quinella_place,5-7,0.2685178850794848,042820260107,7.7,False,2-4|2-7|4-7,2026-01-07,立川,4,106.75877151120332,100,False,0.0,-100.0,ワイド
quinella_place,1-3,0.41120223957241325,112820260107,5.0,False,1-5|1-7|5-7,2026-01-07,立川,11,105.60111978620661,100,False,0.0,-100.0,ワイド
quinella,1-9,0.2225823550461436,092820260107,9.1,False,1-3,2026-01-07,立川,9,102.54994309199068,100,False,0.0,-100.0,2車複
trifecta,3-5-2,0.08154266899997205,044220260325,197.9,False,1-3-7,2026-03-25,名古屋,4,1513.7294195094469,500,False,0.0,-500.0,3連単
trifecta,3-2-5,0.08533888026261842,044220260325,188.9,False,1-3-7,2026-03-25,名古屋,4,1512.051448160862,500,False,0.0,-500.0,3連単
trifecta,1-3-2,0.293787096864377,064220260325,44.7,False,1-7-2,2026-03-25,名古屋,6,1213.228322983765,500,False,0.0,-500.0,3連単
trifecta,1-4-7,0.038376676681113886,034220260325,296.0,False,6-1-3,2026-03-25,名古屋,3,1035.949629760971,400,False,0.0,-400.0,3連単
trifecta,2-4-3,0.042431265610400774,054220260325,225.5,False,1-3-2,2026-03-25,名古屋,5,856.8250395145375,300,False,0.0,-300.0,3連単
trifecta,3-1-2,0.072422615940867,064220260325,127.0,False,1-7-2,2026-03-25,名古屋,6,819.7672224490109,300,False,0.0,-300.0,3連単
quinella,3-5,0.2315386659345104,044220260325,38.3,False,1-3,2026-03-25,名古屋,4,786.7930905291747,300,False,0.0,-300.0,2車複
trifecta,2-3-7,0.09133582460112655,054220260325,94.0,False,1-3-2,2026-03-25,名古屋,5,758.5567512505895,300,False,0.0,-300.0,3連単
exacta,3-5,0.11767158144464712,044220260325,72.0,False,1-3,2026-03-25,名古屋,4,747.2353864014593,300,False,0.0,-300.0,2車単
exacta,1-3,0.43379964671509813,064220260325,17.4,False,1-7,2026-03-25,名古屋,6,654.8113852842706,300,False,0.0,-300.0,2車単
trifecta,1-7-4,0.048782880085228825,034220260325,150.5,False,6-1-3,2026-03-25,名古屋,3,634.1823452826939,300,False,0.0,-300.0,3連単
exacta,5-3,0.11386708448986328,044220260325,57.7,False,1-3,2026-03-25,名古屋,4,557.0130775065112,200,False,0.0,-200.0,2車単
exacta,2-4,0.10003418157522691,054220260325,57.2,False,1-3,2026-03-25,名古屋,5,472.19551861029794,200,False,0.0,-200.0,2車単
trio,1-3-4,0.17836041805195385,064220260325,30.7,False,1-2-7,2026-03-25,名古屋,6,447.56648341949835,200,False,0.0,-200.0,3連複
exacta,3-1,0.10693766181240617,064220260325,51.1,False,1-7,2026-03-25,名古屋,6,446.4514518613956,200,False,0.0,-200.0,2車単
exacta,1-4,0.1014996129556914,034220260325,51.9,False,6-1,2026-03-25,名古屋,3,426.78299124003837,200,False,0.0,-200.0,2車単
trifecta,3-1-2,0.03180911707139956,024220260325,158.9,False,1-3-2,2026-03-25,名古屋,2,405.446870264539,200,False,0.0,-200.0,3連単
quinella,2-3,0.3477583206867701,054220260325,13.3,False,1-3,2026-03-25,名古屋,5,362.5185665134042,200,False,0.0,-200.0,2車複
quinella,2-4,0.12784233733782532,054220260325,35.3,False,1-3,2026-03-25,名古屋,5,351.2834508025233,200,False,0.0,-200.0,2車複
exacta,2-3,0.26813793579718953,054220260325,16.6,False,1-3,2026-03-25,名古屋,5,345.10897342333465,200,False,0.0,-200.0,2車単
trifecta,1-4-5,0.09726794535308596,074220260325,44.1,False,6-1-3,2026-03-25,名古屋,7,328.95163900710907,200,False,0.0,-200.0,3連単
trio,2-3-7,0.22394080654069545,054220260325,18.6,False,1-2-3,2026-03-25,名古屋,5,316.5299001656936,200,False,0.0,-200.0,3連複
quinella,1-3,0.5407373085275043,064220260325,7.4,False,1-7,2026-03-25,名古屋,6,300.1456083103532,200,False,0.0,-200.0,2車複
quinella_place,3-5,0.6267491916384663,044220260325,6.1,False,1-3|1-7|3-7,2026-03-25,名古屋,4,282.31700689946445,100,False,0.0,-100.0,ワイド
trifecta,1-5-4,0.13702839865505312,074220260325,26.1,False,6-1-3,2026-03-25,名古屋,7,257.64412048968865,100,False,0.0,-100.0,3連単
trio,2-3-4,0.13571103675692114,054220260325,25.4,False,1-2-3,2026-03-25,名古屋,5,244.7060333625797,100,False,0.0,-100.0,3連複
trifecta,3-1-2,0.10109135849932095,014220260325,33.3,False,1-2-3,2026-03-25,名古屋,1,236.63422380273875,100,False,0.0,-100.0,3連単
exacta,7-1,0.07244421823467542,034220260325,41.0,False,6-1,2026-03-25,名古屋,3,197.02129476216922,100,False,0.0,-100.0,2車単
quinella,1-4,0.13137022225689007,034220260325,22.1,False,1-6,2026-03-25,名古屋,3,190.32819118772707,100,False,0.0,-100.0,2車複
trio,1-2-4,0.05060970138693449,034220260325,51.6,False,1-3-6,2026-03-25,名古屋,3,161.146059156582,100,False,0.0,-100.0,3連複
trifecta,1-3-2,0.4428135387561285,024220260325,5.8,True,1-3-2,2026-03-25,名古屋,2,156.83185247855454,100,True,580.0,480.0,3連単
quinella_place,3-4,0.179666086720089,064220260325,14.1,False,1-2|1-7|2-7,2026-03-25,名古屋,6,153.32918227532545,100,False,0.0,-100.0,ワイド
trifecta,2-1-3,0.07131535162631145,014220260325,32.2,False,1-2-3,2026-03-25,名古屋,1,129.6354322367229,100,False,0.0,-100.0,3連単
exacta,3-1,0.03659546576534699,024220260325,61.9,False,1-3,2026-03-25,名古屋,2,126.52593308749785,100,False,0.0,-100.0,2車単
exacta,1-4,0.177159399097619,074220260325,12.6,False,6-1,2026-03-25,名古屋,7,123.2208428629999,100,False,0.0,-100.0,2車単
trifecta,2-5-3,0.11340411926361019,073620260327,293.1,False,2-7-4,2026-03-27,小田原,7,3223.874735616415,500,False,0.0,-500.0,3連単
trifecta,2-5-7,0.18083815940130024,073620260327,100.2,False,2-7-4,2026-03-27,小田原,7,1711.9983572010283,500,False,0.0,-500.0,3連単
exacta,2-5,0.42972457866492925,073620260327,32.1,False,2-7,2026-03-27,小田原,7,1279.415897514423,500,False,0.0,-500.0,2車単
trifecta,2-4-3,0.11642072527037797,083620260327,106.6,False,5-2-3,2026-03-27,小田原,8,1141.0449313822292,400,False,0.0,-400.0,3連単
trifecta,4-2-3,0.1209797403832426,083620260327,96.0,False,5-2-3,2026-03-27,小田原,8,1061.405507679129,400,False,0.0,-400.0,3連単
quinella,2-5,0.49168896038988613,073620260327,15.7,False,2-7,2026-03-27,小田原,7,671.9516678121212,300,False,0.0,-300.0,2車複
exacta,5-2,0.061964381724956864,073620260327,92.2,False,2-7,2026-03-27,小田原,7,471.31159950410233,200,False,0.0,-200.0,2車単
exacta,4-2,0.1497213446831806,083620260327,35.2,False,5-2,2026-03-27,小田原,8,427.01913328479577,200,False,0.0,-200.0,2車単
exacta,2-4,0.14407922749094051,083620260327,28.2,False,5-2,2026-03-27,小田原,8,306.3034215244523,200,False,0.0,-200.0,2車単
quinella_place,2-5,0.640479430285402,073620260327,6.3,False,2-4|2-7|4-7,2026-03-27,小田原,7,303.50204107980323,200,False,0.0,-200.0,ワイド
trifecta,3-1-6,0.02434194747235791,093620260327,165.2,False,2-7-5,2026-03-27,小田原,9,302.1289722433527,200,False,0.0,-200.0,3連単
trio,2-5-7,0.3422630755870627,073620260327,7.7,False,2-4-7,2026-03-27,小田原,7,163.5425682020383,100,False,0.0,-100.0,3連複
trifecta,5-1-6,0.03214820768823443,093620260327,79.8,False,2-7-5,2026-03-27,小田原,9,156.54269735211076,100,False,0.0,-100.0,3連単
quinella,2-3,0.2567301329126479,083620260327,9.5,False,2-5,2026-03-27,小田原,8,143.8936262670155,100,False,0.0,-100.0,2車複
exacta,3-1,0.05424611723314731,093620260327,44.9,False,2-7,2026-03-27,小田原,9,143.5650663768314,100,False,0.0,-100.0,2車単
quinella,2-3,0.13073893749675014,073620260327,18.5,False,2-7,2026-03-27,小田原,7,141.86703436898776,100,False,0.0,-100.0,2車複
trio,1-3-7,0.03859605414430087,093620260327,59.2,False,2-5-7,2026-03-27,小田原,9,128.48864053426118,100,False,0.0,-100.0,3連複
trio,1-5-7,0.04876695812632315,093620260327,44.4,False,2-5-7,2026-03-27,小田原,9,116.5252940808748,100,False,0.0,-100.0,3連複
exacta,6-5,0.027805332548714656,093620260327,74.6,False,2-7,2026-03-27,小田原,9,107.42778081341133,100,False,0.0,-100.0,2車単
quinella,1-5,0.18383136827971577,093620260327,10.9,False,2-7,2026-03-27,小田原,9,100.37619142489018,100,False,0.0,-100.0,2車複
trifecta,4-7-1,0.19312344514067192,043620260328,101.9,False,5-1-7,2026-03-28,小田原,4,1867.927905983447,500,False,0.0,-500.0,3連単
trifecta,2-7-5,0.07627502678771439,073620260328,230.9,False,6-4-2,2026-03-28,小田原,7,1661.1903685283253,500,False,0.0,-500.0,3連単
trifecta,5-7-4,0.06962787153071182,093620260328,209.5,False,4-1-7,2026-03-28,小田原,9,1358.7039085684125,500,False,0.0,-500.0,3連単
trifecta,3-7-4,0.16656814341081272,063620260328,86.9,False,3-5-4,2026-03-28,小田原,6,1347.4771662399626,500,False,0.0,-500.0,3連単
trifecta,7-4-1,0.11855863953505541,043620260328,107.7,False,5-1-7,2026-03-28,小田原,4,1176.8765477925467,400,False,0.0,-400.0,3連単
trifecta,7-4-2,0.06408086187814514,053620260328,172.5,False,4-5-7,2026-03-28,小田原,5,1005.3948673980036,400,False,0.0,-400.0,3連単
trifecta,5-2-7,0.08432853866634017,073620260328,129.9,False,6-4-2,2026-03-28,小田原,7,995.4277172757589,400,False,0.0,-400.0,3連単
trifecta,7-2-4,0.05441774796617022,053620260328,190.8,False,4-5-7,2026-03-28,小田原,5,938.2906311945279,400,False,0.0,-400.0,3連単
trifecta,5-4-7,0.04800090464181511,093620260328,205.9,False,4-1-7,2026-03-28,小田原,9,888.3386265749731,300,False,0.0,-300.0,3連単
trio,2-5-7,0.3846420902898448,073620260328,24.9,False,2-4-6,2026-03-28,小田原,7,857.7588048217135,300,False,0.0,-300.0,3連複
trifecta,2-4-1,0.11577640825916442,122820260328,81.9,False,4-3-5,2026-03-28,立川,12,848.2087836425567,300,False,0.0,-300.0,3連単
trifecta,7-3-2,0.12799558143233217,083620260328,74.0,False,5-1-7,2026-03-28,小田原,8,847.1673025992579,300,False,0.0,-300.0,3連単
exacta,4-7,0.3179375782891126,043620260328,29.0,False,5-1,2026-03-28,小田原,4,822.0189770384266,300,False,0.0,-300.0,2車単
trifecta,3-5-4,0.17452981190813519,092820260328,50.3,False,4-5-1,2026-03-28,立川,9,777.88495389792,300,False,0.0,-300.0,3連単
trifecta,7-2-1,0.24004446186397368,022820260328,36.4,False,6-7-2,2026-03-28,立川,2,773.7618411848641,300,False,0.0,-300.0,3連単
trifecta,7-3-4,0.17807620770430915,063620260328,48.4,False,3-5-4,2026-03-28,小田原,6,761.8888452888563,300,False,0.0,-300.0,3連単
trifecta,4-3-7,0.17052967876203592,103620260328,49.8,False,4-2-1,2026-03-28,小田原,10,749.2378002349388,300,False,0.0,-300.0,3連単
trifecta,5-6-3,0.0822809421126145,023620260328,98.8,False,5-3-4,2026-03-28,小田原,2,712.9357080726312,300,False,0.0,-300.0,3連単
trifecta,7-1-3,0.1053823344218058,082820260328,76.3,False,7-2-1,2026-03-28,立川,8,704.0672116383784,300,False,0.0,-300.0,3連単
trifecta,7-5-4,0.02639601212547395,102820260328,293.9,False,2-6-5,2026-03-28,立川,10,675.7787963676794,300,False,0.0,-300.0,3連単
exacta,7-2,0.050820491291300195,073620260328,151.3,False,6-4,2026-03-28,小田原,7,668.914033237372,300,False,0.0,-300.0,2車単
quinella,4-7,0.5131197153495338,043620260328,14.6,False,1-5,2026-03-28,小田原,4,649.1547844103193,300,False,0.0,-300.0,2車複
trifecta,7-2-4,0.05694171952496006,022820260328,130.8,False,6-7-2,2026-03-28,立川,2,644.7976913864777,300,False,0.0,-300.0,3連単
trifecta,3-1-6,0.17279340570460214,052820260328,42.9,False,2-4-3,2026-03-28,立川,5,641.2837104727432,300,False,0.0,-300.0,3連単
trifecta,1-5-3,0.03176874981438035,023620260328,231.8,False,5-3-4,2026-03-28,小田原,2,636.3996206973364,300,False,0.0,-300.0,3連単
trifecta,2-1-4,0.044186704799544084,122820260328,164.5,False,4-3-5,2026-03-28,立川,12,626.8712939525002,300,False,0.0,-300.0,3連単
exacta,7-3,0.4206942747468501,083620260328,15.8,False,5-1,2026-03-28,小田原,8,564.6969541000233,200,False,0.0,-200.0,2車単
trifecta,7-2-5,0.06905523270328785,102820260328,95.5,False,2-6-5,2026-03-28,立川,10,559.477472316399,200,False,0.0,-200.0,3連単
exacta,6-5,0.05607402820230101,023620260328,109.1,False,5-3,2026-03-28,小田原,2,511.767647687104,200,False,0.0,-200.0,2車単
trifecta,3-4-5,0.07339569561889038,092820260328,82.0,False,4-5-1,2026-03-28,立川,9,501.84470407490113,200,False,0.0,-200.0,3連単
trifecta,1-7-3,0.0598818730315323,082820260328,99.9,False,7-2-1,2026-03-28,立川,8,498.21991158500765,200,False,0.0,-200.0,3連単
exacta,3-7,0.2467174118012648,063620260328,24.2,False,3-5,2026-03-28,小田原,6,497.05613655906086,200,False,0.0,-200.0,2車単
exacta,7-2,0.37333632621387586,022820260328,15.6,False,6-7,2026-03-28,立川,2,482.4046688936464,200,False,0.0,-200.0,2車単
trifecta,7-3-6,0.05029362588048179,083620260328,115.7,False,5-1-7,2026-03-28,小田原,8,481.8972514371744,200,False,0.0,-200.0,3連単
exacta,7-2,0.11927963633551207,102820260328,48.7,False,2-6,2026-03-28,立川,10,480.8918289539438,200,False,0.0,-200.0,2車単
exacta,7-5,0.1526472113061206,093620260328,37.5,False,4-1,2026-03-28,小田原,9,472.4270423979522,200,False,0.0,-200.0,2車単
trifecta,5-3-4,0.043851978929410174,013620260328,129.6,False,3-7-6,2026-03-28,小田原,1,468.32164692515585,200,False,0.0,-200.0,3連単
exacta,7-4,0.1951821370604212,043620260328,28.3,False,5-1,2026-03-28,小田原,4,452.365447880992,200,False,0.0,-200.0,2車単
trifecta,3-4-7,0.032097153769248446,103620260328,171.0,False,4-2-1,2026-03-28,小田原,10,448.86132945414846,200,False,0.0,-200.0,3連単
trifecta,5-1-4,0.19203810121675283,012820260328,28.5,False,1-4-5,2026-03-28,立川,1,447.3085884677456,200,False,0.0,-200.0,3連単
trifecta,5-4-3,0.0217235442434562,013620260328,251.9,False,3-7-6,2026-03-28,小田原,1,447.21607949266166,200,False,0.0,-200.0,3連単
exacta,3-2,0.023546665572810616,073620260328,223.1,False,6-4,2026-03-28,小田原,7,425.3261089294049,200,False,0.0,-200.0,2車単
exacta,7-4,0.04676244098773821,102820260328,110.1,False,2-6,2026-03-28,立川,10,414.85447527499775,200,False,0.0,-200.0,2車単
exacta,5-7,0.14025893015293228,093620260328,36.5,False,4-1,2026-03-28,小田原,9,411.94509505820287,200,False,0.0,-200.0,2車単
trifecta,7-1-2,0.14021202715433592,032820260328,35.7,False,7-2-5,2026-03-28,立川,3,400.5569369409793,200,False,0.0,-200.0,3連単
trifecta,1-5-4,0.08942545545658463,012820260328,55.5,False,1-4-5,2026-03-28,立川,1,396.3112777840447,200,False,0.0,-200.0,3連単
quinella,5-7,0.04994061719550051,073620260328,99.0,False,4-6,2026-03-28,小田原,7,394.4121102354551,200,False,0.0,-200.0,2車複
trifecta,7-6-1,0.07417148632273436,072820260328,66.2,False,7-3-1,2026-03-28,立川,7,391.01523945650155,200,False,0.0,-200.0,3連単
exacta,2-4,0.3576090711706628,122820260328,13.7,False,4-3,2026-03-28,立川,12,389.9244275038081,200,False,0.0,-200.0,2車単
exacta,7-4,0.15765014177371509,053620260328,31.0,False,4-5,2026-03-28,小田原,5,388.7154394985168,200,False,0.0,-200.0,2車単
trifecta,3-4-2,0.020471321539567655,112820260328,231.4,False,5-1-3,2026-03-28,立川,11,373.7063804255955,200,False,0.0,-200.0,3連単
quinella_place,2-7,0.45054208022523046,073620260328,10.3,False,2-4|2-6|4-6,2026-03-28,小田原,7,364.0583426319874,200,False,0.0,-200.0,ワイド
trifecta,7-1-6,0.0274651969142126,072820260328,163.6,False,7-3-1,2026-03-28,立川,7,349.33062151651814,200,False,0.0,-200.0,3連単
exacta,5-6,0.1169738618110287,023620260328,35.6,False,5-3,2026-03-28,小田原,2,316.42694804726216,200,False,0.0,-200.0,2車単
exacta,7-2,0.10971849137273697,053620260328,37.7,False,4-5,2026-03-28,小田原,5,313.63871247521837,200,False,0.0,-200.0,2車単
exacta,7-3,0.2637629271032603,063620260328,15.6,False,3-5,2026-03-28,小田原,6,311.47016628108605,200,False,0.0,-200.0,2車単
exacta,4-3,0.43249628657790706,103620260328,9.4,False,4-2,2026-03-28,小田原,10,306.54650938323266,200,False,0.0,-200.0,2車単
exacta,3-7,0.2859010020774007,083620260328,14.1,False,5-1,2026-03-28,小田原,8,303.120412929135,200,False,0.0,-200.0,2車単
trifecta,3-4-5,0.021098506414747007,112820260328,189.5,False,5-1-3,2026-03-28,立川,11,299.8166965594558,100,False,0.0,-100.0,3連単
exacta,3-1,0.4644195275682679,052820260328,8.3,False,2-4,2026-03-28,立川,5,285.4682078816624,100,False,0.0,-100.0,2車単
quinella,2-7,0.15818237693473908,073620260328,24.2,False,4-6,2026-03-28,小田原,7,282.80135218206857,100,False,0.0,-100.0,2車複
exacta,5-1,0.2663369559871626,012820260328,14.2,False,1-4,2026-03-28,立川,1,278.1984775017709,100,False,0.0,-100.0,2車単
trifecta,5-1-3,0.06402647408606701,033620260328,57.8,False,4-2-5,2026-03-28,小田原,3,270.07302021746733,100,False,0.0,-100.0,3連単
quinella_place,5-7,0.3979876351986499,073620260328,9.2,False,2-4|2-6|4-6,2026-03-28,小田原,7,266.1486243827579,100,False,0.0,-100.0,ワイド
quinella_place,1-3,0.35492804540954787,082820260328,10.0,False,1-2|1-7|2-7,2026-03-28,立川,8,254.92804540954785,100,False,0.0,-100.0,ワイド
trifecta,1-3-6,0.038794279860240546,052820260328,89.3,False,2-4-3,2026-03-28,立川,5,246.43291915194806,100,False,0.0,-100.0,3連単
exacta,1-5,0.1240238444515228,012820260328,27.4,False,1-4,2026-03-28,立川,1,239.82533379717245,100,False,0.0,-100.0,2車単
trifecta,5-7-2,0.030412861369021556,042820260328,108.1,False,5-3-1,2026-03-28,立川,4,228.763031399123,100,False,0.0,-100.0,3連単
trifecta,4-5-1,0.05643577451716537,033620260328,57.5,False,4-2-5,2026-03-28,小田原,3,224.50570347370083,100,False,0.0,-100.0,3連単
exacta,2-1,0.05955836337934763,122820260328,54.2,False,4-3,2026-03-28,立川,12,222.80632951606418,100,False,0.0,-100.0,2車単
quinella,2-4,0.5927153039978478,122820260328,5.2,False,3-4,2026-03-28,立川,12,208.21195807888085,100,False,0.0,-100.0,2車複
quinella,4-5,0.14816667671512826,103620260328,20.0,False,2-4,2026-03-28,小田原,10,196.33335343025652,100,False,0.0,-100.0,2車複
quinella_place,5-6,0.5002817132176246,023620260328,5.6,False,3-4|3-5|4-5,2026-03-28,小田原,2,180.15775940186978,100,False,0.0,-100.0,ワイド
quinella_place,4-7,0.7556574647198221,043620260328,3.7,False,1-5|1-7|5-7,2026-03-28,小田原,4,179.5932619463342,100,False,0.0,-100.0,ワイド
quinella_place,5-6,0.21096770878630292,093620260328,13.0,False,1-4|1-7|4-7,2026-03-28,小田原,9,174.25802142219376,100,False,0.0,-100.0,ワイド
exacta,3-4,0.0787157558524702,092820260328,34.5,False,4-5,2026-03-28,立川,9,171.56935769102222,100,False,0.0,-100.0,2車単
exacta,5-7,0.19175219819315076,042820260328,14.0,False,5-3,2026-03-28,立川,4,168.45307747041107,100,False,0.0,-100.0,2車単
exacta,7-1,0.236733880287869,082820260328,11.3,False,7-2,2026-03-28,立川,8,167.50928472529196,100,False,0.0,-100.0,2車単
exacta,3-4,0.08140459722727442,103620260328,32.5,False,4-2,2026-03-28,小田原,10,164.56494098864187,100,False,0.0,-100.0,2車単
exacta,5-4,0.20817397896886794,033620260328,12.3,False,4-2,2026-03-28,小田原,3,156.05399413170758,100,False,0.0,-100.0,2車単
exacta,3-5,0.20795036161770003,092820260328,12.3,False,4-5,2026-03-28,立川,9,155.77894478977106,100,False,0.0,-100.0,2車単
exacta,2-7,0.15335061626963958,022820260328,16.6,False,6-7,2026-03-28,立川,2,154.56202300760174,100,False,0.0,-100.0,2車単
exacta,1-3,0.054168562395865684,013620260328,45.5,False,3-7,2026-03-28,小田原,1,146.4669589011889,100,False,0.0,-100.0,2車単
quinella_place,3-7,0.3275514934747778,103620260328,7.4,False,1-2|1-4|2-4,2026-03-28,小田原,10,142.3881051713356,100,False,0.0,-100.0,ワイド
quinella,5-7,0.20712171826616513,042820260328,11.7,False,3-5,2026-03-28,立川,4,142.3324103714132,100,False,0.0,-100.0,2車複
